smiles,occurrence
c1ccc([C@@H]2Nc3ccccc3-c3nc4ccccc4n32)cc1,1
O[C@@H]1Nc2ccccc2[C@H]1O,1
O=C(NNc1cccc(Cl)c1)[C@H]1SCCc2sccc21,1
c1ccc2c(c1)nc1n2C2(CCCCC2)N=C2NCNCN21,1
c1ccc([C@@H]2CCNc3ncnn32)nc1,1
CN1N=C(c2ccccc2)CC(c2nc3ccccc3n2C)=C1c1ccccc1,1
C1CCN2CCO[C@@H]2C1,1
C1CN=C2SC(c3ccco3)=NN2C1,1
C1CCC12CCC2,1
Cc1cc2c(c(=O)o1)[C@]1(C)C[C@](C)(O2)c2c(cc(C)oc2=O)O1,1
C1NC[C@@H]2[C@H]1[C@H]1CC[C@@H]2C1,1
C1CCC2(CC1)CNCCC[NH2+]2,1
CC1CCC(C#N)([C@]2(O)CCCC2(C)C)CC1,1
Cc1ccc([N+](=O)[O-])c2c1[C@@H]([NH+]1C[C@@H](C)O[C@H](C)C1)C(C)(C)O2,1
C/C(=N\NS(=O)(=O)c1ccc(C)cc1)[C@H]1Cc2ccccc2C(=O)O1,1
c1ccc2c(c1)CC[C@@H]2N1CCNCC1,1
c1cc2c(cc1C1=NN=C3CCNC[C@H]31)OCO2,1
O=c1[nH]c2ccc(/N=C/c3cc(Br)ccc3O)cc2[nH]1,1
C1C[C@@]2(CCNC2)C1,1
C1CCN2CCc3cccc1c32,1
C1=[NH+]C[C@]2(CCSc3ccccc32)N1,1
c1ccc(-[n+]2ccccc2)cc1,1
O=C1[C@@H]2[C@@H](C(=O)N1/N=C/c1c(O)ccc3ccccc13)[C@H]1C=C[C@@H]2CC1,1
C1C[C@@H](c2cncnc2)c2cnnc2N1,1
O=C1N[C@@]2(C(=O)Nc3c(F)cc(Cl)cc32)N2CCCC[C@H]12,1
C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3C[C@@H]3O[C@]321,1
[O-]C1=NC(=[OH+])C([O-])=C1[n+]1ccccc1,1
C1=C(c2ncon2)CC[NH+]C1,1
c1ccc2c(c1)Oc1cccnc1O2,1
O=C(CC1=c2ccccc2=[NH+]C1)N/N=C/C1=C[C@@H]2SC=C[C@H]2S1,1
c1cnsnc1,1
Clc1ccc2nc3c(nc2c1)Nc1ccccc1O3,1
NC(=O)C1=C(N)Oc2nc([O-])[nH]c(=O)c2[C@H]1c1ccc(Cl)cc1,1
C1=Nc2n[nH]cc2[C@@H](c2c[nH]c3ccccc3c2)C1,1
C1CSc2sc3cncnc3c2N1,1
C1=CN=C2SCCCN2C1,1
Cc1n[nH]c2c1[C@@H](c1ccccc1I)C(C#N)=C(N)O2,1
NC1=Nc2nc3cc4c(cc3n2[C@H](c2cccs2)N1)OCCCO4,1
[NH3+][C@H](CC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)C(=O)[O-],1
C1=C[C@H](c2ccccc2)c2ncoc2N1,1
BrC#Cc1ccccc1,1
Brc1cccc(C2=CSC3=NCCN23)c1,1
C1N[C@H](C2=Cc3ccccc3OC2)Nc2ccccc21,1
C1N[C@H]2CSC[C@@H]2O1,1
Fc1cc(F)c(I)cn1,1
c1ccc2c(c1)coc1c3c(ccc12)OCNC3,1
O=c1c2c3c(sc2nc2n1CC=C(c1ccccc1)S2)CCCC3,1
c1ccc(C2=NO[C@@H]([C@@H]3N=NC4=C3CCCC4)N2)cc1,1
C1C[C@H]2CC3CCC[C@H]3CC[C@@H]2O1,1
c1ccc2c(c1)c1c3n2CC[NH2+][C@@H]3CCC1,1
N[C@H]1CCCn2c1nc1cc([N+](=O)[O-])ccc1c2=O,1
c1nc2c(n1)CNCC2,1
CC[C@@](O)(C(C)C)[C@]1(C#N)CCCc2ccccc21,1
Cc1ccc2c(c1)NCC1(CCCC1)N2,1
c1ccc2c(c1)OCC[C@H]2N1CCOCC1,1
Cc1nc2c(C)cc(Cl)cc2c(Cl)c1Cl,1
Nc1ccc(S(=O)(=O)[N-][NH3+])cc1[N+](=O)[O-],1
Cc1cc(O)c(Cl)c(C)c1Cl,1
c1ccc([C@@H]2Nc3ccccc3-c3ncnn32)cc1,1
CS/C(=N/c1ccc(C)c(C)c1)[N-]/C([NH-])=N\[N+](=O)[O-],1
C1C[C@H]([C@@H]2CCOC3(CCSCC3)C2)CC1,1
C1C[NH+]CC[NH+]C1,1
Cc1nc2ccccc2c(=O)n1/N=C\c1cccs1,1
C1=C[C@@]2(CCOC2)c2c[nH]nc2O1,1
O=C1C[C@H](c2cc3c(cc2Br)OCO3)c2ccc3ccccc3c2N1,1
C[C@@H](CCCl)S(=O)(=O)c1ccc(C#N)cc1,1
Nc1c2c(nc[n+]1CCCO)Oc1c(ccc3ccccc13)[C@@H]2c1ccccc1Cl,1
c1ccc2cc[nH]c-2cc1,1
[NH-]S(=O)(=O)c1ccc2nccnc2[nH+]1,1
Cn1ccc2c(/C([O-])=N/S(=O)(=O)c3ccc(F)cc3)cccc21,1
C1=C[C@@H]2Nc3ccccc3N[C@H]2C=C1,1
C1NC[C@H]2C=CC=C[C@@H]2N1,1
F/C=C/[C@H]1C=CC=CC1(F)F,1
c1ccc2nc3n(cc2c1)CCCS3,1
C1C[C@@H](c2ccnn2)c2c(ccc3cccoc23)O1,1
C1CC2c3ccccc3NC2N1,1
c1ccc2c(c1)NC1OC2Nc2ccccc21,1
Cc1ccc(Cl)c2c1NC(=O)C2,1
C1=C(c2cccs2)CC[NH+]C1,1
c1ccc2c(c1)CC[C@@H]2NC1=[NH+]CCCCC1,1
O=S(=O)(/C=C\c1ccccc1)/N=C(\[O-])c1ccc(Br)s1,1
C1C=N[C@H](c2ccccc2)c2ccccc2N1,1
c1nnc2nc[n+]3c(c12)CCCCC3,1
C/C(=N/NC1[NH+]=c2ccccc2=[NH+]1)c1ccccc1,1
c1nc2sc3c(c2cn1)CCCCCC3,1
C1=Nc2ncnc2[C@@H](c2ccsc2)C1,1
C1CN2CC[NH+]C[C@H]2CN1,1
Cc1ccn2/c(=N/C(=O)C[C@H](C)C(C)C)[nH]nc2c1,1
C1C[C@H](c2cnnc2)c2ccccc2N1,1
O=Cc1c[nH]c2c(Br)cccc12,1
C1C[C@@H](c2ccccc2)c2c[nH]ccc2O1,1
Brc1cnc2ncoc2c1,1
O=[N+]([O-])[C@H]1CN=C[C@@H](Br)[C@@H]1O,1
c1ccc([C@@H]2CC(c3cccnc3)=Nc3ncnn32)cc1,1
Cc1nc2n(n1)CCC[C@H]2N[C@@H]1C[C@H](C)Sc2ccccc21,1
c1ccc2c([C@@H]3CCNc4ncnn43)cccc2c1,1
C1CCCC2=C1[C@H](c1ccc3c(c1)OCO3)c1cnc[nH]c1N2,1
CCS(=O)(=O)c1ccccc1S(=O)(=O)[C@@H](C)CCCl,1
Cc1nc2n(n1)[C@H](c1ccc(Cl)c(Cl)c1)C1=C(C[C@@H](C)CC1=O)N2,1
CC1CCC(O)([C@]2(C#N)CCC[C@@H](C)C2)CC1,1
C1CC2(C[C@@H]3CC[C@@H]4[C@H]5CCCC5CC[C@H]4C13)OCCO2,1
C1C2=CCS[C@@H]2N=C2CCCN12,1
N#Cc1c(/N=C/c2cccc(Cl)c2)sc2c1CCC2,1
Cc1ccc(/C=N/Nc2nc3ccccc3s2)o1,1
Nc1ccc(S(=O)(=O)[O-])cc1,1
C1CN[C@@H]2CCOC[C@H]2C1,1
C1[C@H]2CCC[C@@H]1CC2,1
Cc1cc(=O)c2cc3ccc4cccc5ccc(c2[nH]1)c3c45,1
C1Oc2cccc3c2[C@@]12CCCC(C2)C3,1
c1ccn2n(c1)C[NH+]C2,1
O=C1Cc2ccc(Cl)cc2N1CCCCCS,1
C1N[C@H]2CNCC2Cc2ccccc21,1
C1=[NH+]CC2(CC[NH+]CC2)N1,1
O=c1[nH]cnc2ccc(Cl)cc12,1
c1ccc([C@H]2CN[C@@H](c3ccccc3)c3[nH]c4ccccc4c32)cc1,1
O=[N+]([O-])c1ccc(N/N=C2\C[C@H]3CC=C[C@@H]23)c([N+](=O)[O-])c1,1
CC(C)[C@H](C(=O)[O-])[C@H](C)[C@@H](C)O,1
Cc1ccc(S(=O)(=O)/N=C(\[O-])c2ccc([S@](C)=O)cc2)cc1,1
Nc1cccc2c(Cl)ccnc12,1
C#Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
C1[NH+]=c2ccccc2=C(c2ccccc2)[C@H]1C1=NNCC1,1
c1ccc2c(c1)cc1n2CCCNC1,1
C=C[C@]1(O)CC[C@@H]2[C@H]3CCC4=C(CCC(=O)C4)[C@@H]3CC[C@]21C,1
N#C[C@@]12C[C@]1(C#N)C(N)=N[C@@]21OCCS1,1
N#CN/N=N/c1ccc2c(c1)C(=O)c1ccccc1C2=O,1
C1CSCCSCCS1,1
C1=C2CCCCC2[C@H]2CCCC[C@@H]2C1,1
[NH3+][C@@H](C(=O)[O-])C(C(F)(F)F)C(F)(F)F,1
C[C@H](CS(C)(=O)=O)C(=O)NNc1ccc(Cl)c(F)c1,1
NCCCO,1
O=[S@](c1ncc(F)cn1)[C@@H]1CC[NH2+]C1,1
NCCC[NH3+],1
O=c1nc(N/N=C/c2ccccc2F)cn[nH]1,1
NC(=[NH2+])N/N=C1/C(=O)C(c2ccccc2)(c2ccccc2)c2ccccc21,1
C1CCCC=C1[C@H]1C2=C(CCCC2)Oc2ccccc21,1
N#Cc1c(/N=C\c2cc([N+](=O)[O-])ccc2[O-])sc2c1CCCC2,1
c1cnc2nnnn2c1,1
O=C1N=C2Nc3ccc4ccccc4c3[C@H](c3ccc(Cl)cc3Cl)[C@@H]2C(=O)N1,1
O=[N+]([O-])C1=c2c(Cl)ccnc2=[NH+]C1,1
CC1=C(Br)C(=O)C(C(C)C)=C/C1=N\S(=O)(=O)c1ccc(C)cc1,1
O=C([O-])C1=C[C@H]2C(=N1)C=CC(Cl)=C2Cl,1
CC1(C)CC(=O)C2=C(C1)Nc1[nH]nc(O)c1[C@@H]2c1ccnc2ccccc12,1
CNC(=S)n1nnc2cc(Cl)ccc21,1
C1=C(C2OCCO2)[C@H]2CCC[C@@H]12,1
C1c2ccccc2[C@H]2CC[C@@H]1N2,1
O=[N+]([O-])c1cccc(/C=N/[N-]S(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)c1,1
C1CCCC2=C1C([C@@H]1C[NH+]=c3ccccc3=C1)C1=C(CCCC1)O2,1
c1ccc2c(c1)c[nH]c1ccccc12,1
O=c1[nH]c2ccc(O)cc2o1,1
O=C([O-])CCS(=O)(=O)c1ccc2[nH]c(=O)oc2c1,1
CC(C)(Cl)/N=N/C(C)(C)Cl,1
C1CCCC[C@H]1C1CNc2ccccc21,1
Cn1c(=O)c2c(c3ccccc31)OC(=O)C[C@H]2c1ccccc1Cl,1
C[C@@H]1CCc2c(ccc3ccccc23)C1=O,1
C1CN2N=CCSC2=N1,1
Nc1cc2c3c(c1)CCC[NH+]3CCC2,1
C[C@H]1C=C(c2ccccc2)c2ccccc2N(C)/C1=N\S(C)(=O)=O,1
CC1=C2C(N)=C(C#N)C(C)=C2C(N)=C1C#N,1
c1csc([C@H]2CCNc3nnnn32)c1,1
Clc1ccc(C2=NN3[C@@H]([C@H]4C=C(c5ccccc5)N=N4)NN[C@H]3SC2)cc1,1
C1CC=C([C@H]2Nc3ccccc3N2)C=N1,1
C1COC(c2ccsc2)=N1,1
c1ccc2nc[n+]cc2c1,1
c1cn2cncc2nn1,1
Cc1cc(C)nc(NO[S@](=O)c2ccc(/N=C3\C(=O)Nc4ccccc43)cc2)n1,1
Oc1ccc(/C=N\N2CCOCC2)c(O)c1,1
O=C([O-])C1=CN=N[C@@H]1[N+](=O)[O-],1
c1ccc2[nH+]c3ccccc3cc2c1,1
CC[C@@H](C)C1=CC(=O)CCC1,1
c1coc([C@H]2CCNc3ncnn32)c1,1
c1ccc2c3c(coc2c1)CCCO3,1
C1CCC=Cc2cocc21,1
C1CC[C@@H](C2SCCS2)OC1,1
O=S(=O)(c1ccccc1)n1ccc2c(Cl)ccnc21,1
c1nc2nc3c(cc2cn1)COCC3,1
C1CCCC[C@H]1C1CCCC1,1
O=C1CCCC2=C1[C@@H](c1cccc(Br)c1)n1ncnc1N2,1
C1C[C@]2(CC[NH2+]CC2)CC1,1
N#C[C@@]1([C@@H](O)C(=O)[O-])CCCc2ccccc21,1
C[NH2+][C@H]1c2ccc(Cl)c(Cl)c2C[C@H]1C,1
CC(C)N1C(=O)C=C(c2ccc(Cl)cc2)Nc2cc([N+](=O)[O-])ccc21,1
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,1
C1NC2(CCCCCC2)N=C1c1ccccc1,1
O=C1c2ccccc2[C@H]2c3[nH]c4ccccc4c3[C@@H](c3ccccc3)CN12,1
N#CC1=C(N)Oc2c(c(=O)sc3ccccc23)[C@H]1c1ccccc1F,1
C1=c2ccccc2=[NH+]C2=[NH+]CCN12,1
CC(=O)n1c([O-])c2cc(Cl)cc(Cl)c2nc1=S,1
Fc1ccc(F)c(I)c1Br,1
Fc1ccc(/C=N/n2cnn3nnnc23)cc1,1
CC(=O)n1c2c(c3ccccc31)OC(N)=C(C#N)[C@H]2c1cccc(Cl)c1Cl,1
C[C@@H]1SCCC[C@@]12COC(N)=[NH+]2,1
CCC[C@@H](C)C(=O)NNc1cccnc1Cl,1
[O-]c1ncnc2cnc(Cl)nc12,1
C1Nc2ccccc2CC2C[C@H]12,1
C1CCn2c1ncc1ccccc12,1
c1ccc2c(c1)[nH]c1ccccn12,1
c1ccc2cc3c(cc2c1)C[N+]Cc1ccc2ccccc2c1-3,1
c1ccc(C2=NNNN2)cc1,1
S=C1NNC2(CCCCC2)NN1,1
C1=Nc2ccccc2NCC1,1
c1ncc2c[nH]nc2n1,1
CN1C(=O)N=C(N)[C@]12CCOC2,1
C1N=C[C@H]2ON(c3ccccc3)C[C@@H]12,1
[N-]=[N+]=NC1=Nc2ccccc2N2NNN=C12,1
C1=CN=C2N=NNN2C1,1
C[C@H]1CCCc2sc3[nH]c(=S)nc(N)c3c21,1
C1=N[C@H]2CCCC[C@@H]2N1,1
Cn1ncc2c1CCC[C@@H]2[NH2+][C@@H]1CCc2c(F)ccc(Br)c21,1
c1cc2c(s1)NNC2,1
c1ccc2c(c1)OC1CCC[C@H]21,1
Cc1ccc2n1CC[NH2+][C@@H]2C,1
c1ccc2c(c1)SC[C@@H]2c1ncno1,1
C1=C2CCCC[C@@H]2Oc2ccocc21,1
c1nc2ncncc2[n-]1,1
Cc1n[nH]c(=O)nc1N/N=C/c1c(Cl)cccc1Cl,1
C1C[C@@H]2C[C@H]1[C@H]1CCC[C@H]21,1
Cc1cc(F)cc(C#CCCl)c1,1
C1=CC=C2CCCCC(=C1)C2,1
C1CCn2nnnc2CC1,1
Cc1cc(C)c(/C=N\n2c(C)cc(C)c(C#N)c2=O)c(C)c1,1
C1C=CN[C@@H]2SC=NN12,1
Cc1cc(Cl)c(Br)cn1,1
c1ccc2c3c([nH]c2c1)C1(CC[NH2+]CC1)NCC3,1
C1=C(c2cccc3ccccc23)N=NC1,1
C1=C[C@@H]([C@@H]2NC(c3ccccc3)=NO2)N=N1,1
CC[C@H](C[C@@H]1CSc2ccccc21)[C@@H](C)[NH3+],1
C/C(=N/Nc1nc(Cl)c(C#N)c(Cl)c1Cl)c1ccccn1,1
CN1C(=O)/C(=C\Cl)c2ccccc21,1
COC1=C[C@@]2(C[C@@H](C)N=C2SC)C(OC)=C([O-])C1=O,1
c1nnc2n1CCCS2,1
c1cnc2c(c1)CCCN2,1
C[C@H](CCl)CS(=O)(=O)c1cc(Cl)c(Cl)cc1[N+](=O)[O-],1
C[C@H]1CC[C@@H](C)[NH+]([C@@H]2CCc3cc(N)ccc32)C1,1
C1NC[C@@]2(CN1)Cc1ccccc1N1CCCCC[C@@H]12,1
C1CCC2=CN=C(N3CCC4(CC3)OCCO4)NC2=N1,1
S=C1N=CC2=CC=CCN12,1
c1ccc2c(C3=NNCO3)ccnc2c1,1
FC(F)(F)C1=c2ccccc2=[NH+]C1,1
C(=N/Nc1nc2ccccc2o1)\c1cccnc1,1
c1ccc2c(c1)CCCCCCC1(C2)OCCO1,1
CC1(C)CC(c2ccc(Cl)s2)=C[C@H](O)C1,1
C[C@H]1Cc2ccccc2N1/C=C\C(=O)[O-],1
C1CCC2[C@@H]3CCC4CCC[C@H]4[C@@H]3CC[C@@H]2N1,1
C1C(c2ccccc2)=Cc2ccccc21,1
C1NC[C@H]2[C@@H]1[C@@H]1C=CC2O1,1
C1CC=C[C@@H]2CCNCCN12,1
c1ccc2c(c1)ccc1cccn12,1
[NH3+][C@@]1([C@H]2CCO[C@]3(CCSC3)C2)CCCOCC1,1
c1coc2c(c1)ccc1occc12,1
Cc1cc(F)c(S(=O)(=O)/N=C(\[O-])C2C[C@@H](C)O[C@@H](C)C2)cc1F,1
C1C=C2C=CCCC2O1,1
C1CCC[C@]12CNCC2,1
CC[C@H](C#N)[C@@H](O)CC(C)C,1
c1cc[n+](-c2cscn2)cc1,1
Cc1ccc(C)c(S(=O)(=O)[N-]/N=C2\C(O)=Nc3c(Br)cc(F)cc32)c1,1
C=C1C(=O)O[C@@H]2[C@H]1CCC(C)=C1CCC(=O)O[C@@]12C,1
C[C@@H]1C[C@H](C)C[NH+](C2=CC(=[N+]3CCCC3)CC(C)(C)C2)C1,1
C1CSC=NN1,1
C[C@@H]1CN/C(=N\c2cc(Cl)ccc2F)S1,1
O=C(CCC(=O)N/N=C/c1ccccc1Cl)N/N=C\c1ccccc1Cl,1
c1cc2cc[nH]c2c[nH]1,1
CC[C@@H](CBr)C[C@H]1CSc2ccccc21,1
C1=CCC2(COCOC2)CC1,1
O=S(=O)([O-])c1ccc(/N=N\c2ccc(O)c3ncccc23)c2ccccc12,1
C1C[C@H]2N=NC[C@@H]2CC1,1
C1C=C(c2cccs2)Nc2ccccc2N1,1
Cc1[nH]nc2c1[C@@H](c1cccc(F)c1F)C(C#N)=C(N)O2,1
C1CC2[C@@H](CC[C@H]3[C@H]2CCC2CCC[C@H]32)CC1,1
C1NC=Cc2ccccc21,1
CCCC(O)(CCC)C(=O)N/N=C1\C(=O)Nc2ccc(Br)cc21,1
CC1(C)CC[NH2+]c2ccc(F)cc2N1,1
C1=[NH+]CCc2c1ccc1ccccc21,1
C1N[C@]2(CC3CC[C@H]2CC3)Nc2ccccc21,1
Cc1ccc2[nH+]c3c(n2c1)[C@H](c1ccc(O)cc1Cl)CC(=O)NC3,1
C1=C[C@H](c2ccncc2)c2c[nH]ccc2O1,1
C1CCCC2=C1[C@H](c1cccs1)c1c[nH]cnc1N2,1
C/C(=N\Nc1nc2ccccc2nc1C)c1ccccc1O,1
O=Cc1cnc2c(F)cccn12,1
CC(=O)[C@H](C[C@@H]1COc2ccccc21)C(C)C,1
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@@]21C,1
O=[N+]([O-])c1c([O-])ccc2c1CCCC2,1
C1=NN2CCSN=C2S1,1
C1=CC2CCC=C2C2CC[C@H]3C[C@H]3[C@H]12,1
CC[C@]1(C)C(=O)N(C2CC[NH2+]CC2)c2ccccc21,1
F[N+]12CC[N+](CCl)(CC1)CC2,1
c1[nH+]c2n(c3c1CNCN3)CCS2,1
c1ccc2c(c1)C[C@H](C1CCCCC1)C2,1
CC1(C)CNc2ccc(O)cc21,1
O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)OCOC2,1
Oc1ccc(O)c(Br)c1Br,1
C1O[C@H](c2c[nH]cnc2)c2ccccc21,1
C1CC2=C(c3ccccc3)OC3c4ccccc4C[C@]23N1,1
CC1=NN(C(N)=S)C(=O)[C@H]1/N=N\c1ccc(S(N)(=O)=O)cc1,1
C1CS[C@]2(CC[NH2+]C2)C1,1
C1CC2CCC1C[NH+]C2,1
Cc1cccc(S(=O)(=O)c2c(N)n(/N=C/c3ccccc3)c3nc4ccccc4nc23)c1,1
c1ccn2c(c1)[C@H]1C[NH2+]C[C@H](C1)C2,1
Cc1cc(C=O)c(F)cc1Br,1
C[C@@H]1SC(N)=[NH+]N=C1c1ccc(F)cc1,1
Cc1ccc(/C([O-])=N/S(=O)(=O)c2cc(F)ccc2F)cc1[N+](=O)[O-],1
[NH3+][C@@]1([C@@H]2CCOC3(CCC3)C2)CCCCc2ccccc21,1
CC(C)(F)/C([O-])=N/S(=O)(=O)N1CCCCC1,1
C=CC[n+]1c(N)sc2c(C)cc(C)cc21,1
c1coc([C@H]2CCNc3nncn32)c1,1
C1CC2[C@H](CC[C@H]3[C@H]2CCC2CCC[C@H]32)CC1,1
c1nc2nc3c(cc2cn1)CCOC3,1
c1ccc([C@@H]2NCc3ccccc3-n3cccc32)cc1,1
c1ccc2c(c1)N[C@]1(COC3(CC[NH+]CC3)C1)c1cccn1-2,1
C1=C[C@H]2C[C@@H]1[C@@H]1CNC[C@H]12,1
C1C=CC2C(=C1)C=C[C@@H]1[C@H]2CCC2CCC[C@@H]12,1
c1cc2c(c3c1CCC3)OCC2,1
C1NC[C@@H]2C1=NN=C2c1ccccc1,1
C1=[NH+]n2cnnc2CN1,1
NC(=S)[C@@H]1CN(S(=O)(=O)N2CCCCCC2)CCO1,1
C1C[C@H]2CC[C@@H]2O1,1
c1nc2c3c(ncn2n1)S[C@@H]1CCCCC=31,1
C1Nc2ccccc2[C@@]12CC[C@@H]1CSC[NH+]12,1
C1C[C@@H](C2C[NH2+]C2)CS1,1
c1ccc2c(c1)CCCC[C@H]2[NH+]1CCCCC1,1
[NH3+][C@H](CC1=c2cccc(O)c2=[NH+]C1)C(=O)[O-],1
C1CC[C@H]([C@@H]2CCO[C@]3(CCOC3)C2)CC1,1
CC1(C)CCc2c(cc(Cl)c3ccccc23)[C@H]([NH3+])C1,1
C1NCC2=C1Nc1ncnn1[C@@H]2c1ccccc1,1
c1ccc2c(c1)OC[C@@H]1CSc3ncsc3[C@H]21,1
C[C@@H]1CCC[C@@]1(O)C1(C#N)CCOCC1,1
C/C(=N\Nc1ncnc2sc(C)c(C)c12)c1cccc(N)c1,1
c1ccc2c3c([nH]c2c1)CCCCCC3,1
c1ccc2c3c([nH]c2c1)[C@H](c1cnnc1)NCC3,1
CC[C@@](O)(C(=O)[O-])[C@@H]1CCOc2ccccc21,1
C1OCc2c[nH]ccc21,1
C1C=C(c2ccccc2)CO1,1
C1C[NH+]CCC2(C1)CCNCC2,1
C1N=C2C=CC=C[C@H]2CN1,1
O=Cc1ccn2c(I)cnc2c1,1
C[C@H]1CCC[C@H](/C([O-])=N/S(=O)(=O)c2ccccc2[N+](=O)[O-])C1,1
C1C[C@@H](c2ccnn2)c2ccccc2N1,1
CN1C(=O)N(C)[C@@H]2OC3O[C@H]4[C@H](OC3O[C@H]21)N(C)C(=O)N4C,1
C1CC=Cc2ccccc2N1,1
C1NN=CN2CCC[C@@H]12,1
C1=C[C@@H]2N=CN[C@@H]2c2nsnc21,1
c1csc(C2=Nn3ccnc3SC2)c1,1
Cc1ccc(S(=O)(=O)c2ccc(Cl)c(N)c2)cc1,1
[NH3+][C@@H]1CCOc2c1ccc(Cl)c2Cl,1
Cn1c(Nn2cnnc2)nc2ccccc21,1
C1CCCC2C[NH2+]C[C@H]12,1
C[C@@H]1Nc2ccccc2NC2=C1C(=O)O[C@@H](C)C2,1
C[C@@H](CCCl)S(=O)(=O)c1nc2ccccc2cc1C#N,1
c1ccc2c(c1)CCC[C@H]2N1CCNCC1,1
O=[N+]([O-])c1ccccc1[C@H]1CC(c2ccccc2)=Nc2ncnn21,1
C1C[C@@]2(CC[NH+]C2)CCN1,1
NN[C@@H]1CS(=O)(=O)C[C@H]1O,1
C1NCNc2c1sc1[nH+]cccc21,1
C1N=C2S[C@@H]3CCCC3=C2CN1,1
C1NC[C@@]2(CN1)Cc1ccccc1N1CCC[C@@H]12,1
C1C=CN[C@H]2SC=NN12,1
CCNO,1
C1=CC2=C(CC1)CCCC2,1
c1nc2n(n1)[C@@H](c1cnnc1)CCN2,1
c1ccc2c(c1)CC[C@@H]2[NH+]1CCCCC1,1
c1ccc2nc3c(cc2c1)CSCC3,1
O[C@@H]1CCC2CC[C@@H](O)CC2C1,1
c1ccc([C@H]2c3ccccc3Oc3ncncc32)cc1,1
C1CC[NH+]2CCCNC[C@@H]2C1,1
c1ccc2c3n[nH]cc-3cnc2c1,1
C1=CC2=CC=N[C@H]2C=C1C1=NOCN1,1
CCC1=C(C)C(N2CCOCC2)=[NH+]P(N2CCOCC2)(N2CCOCC2)=N1,1
C1=NC2=C(CN1)[NH+]1CCC2CC1,1
C1NN[C@@H]2N=CC=C12,1
CN1CCC(=O)Nc2cc(Cl)ccc21,1
C1c2ccccc2[C@H]2N1c1ccccc1-c1nccnn12,1
Cn1c2c(c(=O)n(C)c1=O)[C@H](c1c(F)cccc1Cl)CC(=O)N2,1
C1NN=C(C2CCOCC2)CS1,1
C1COc2cc3c(cc2N1)NCC[C@@H]3c1ccccc1,1
C/C(=N\c1ccc(C)cc1)c1ccc(O)cc1O,1
Nc1cc(Br)cnc1N,1
c1nc2c(cn1)oc1ncc3c(c12)CCCC3,1
c1ccc2c3c(nc2c1)[C@@H]1C[C@@H]2CCCC[C@H]2C[NH+]1CC3,1
Cc1ccc(C2=[NH+]CCN2)c(O)c1,1
C1C=[N+]c2ccccc2N1,1
c1ccc([C@H]2c3cncnc3Oc3c2ccc2ccccc32)cc1,1
CC1(C)SC(C)(C)SC(C)(C)S1,1
Cn1cnc([N+](=O)[O-])c1C#N,1
C1C[C@H]2C=C3C=CCCC3C[C@H]2O1,1
[NH3+][C@H]1c2ccccc2CCC[C@H]1[S@@](=O)c1cccc(F)c1,1
O=C1c2ccccc2C(=O)N1SSN1C(=O)c2ccccc2C1=O,1
C1N=C(c2ccccc2)N=C2CCC[C@H]12,1
C1CCC2[C@H](C1)CC[C@H]1[C@H]2C=CC2CCC[C@@H]12,1
c1c[n+](C2CCCCC2)cs1,1
C1CC[C@H]2O[C@H]2C1,1
C1CC2[C@@H](CC[C@H]3[C@H]2CCC2[C@H]3C[C@@H]3OCOC23)CC1,1
C1COPN1,1
C1=NNSC1,1
C1CN2CCc3ccccc3C2=C1,1
C1=C[C@H](c2ccccc2)c2c[nH]c3ccccc3c2O1,1
c1ccc2c(c1)NC[C@@H]1CCO[C@@H]21,1
c1[nH]cc2c(nc3n2CCN3)n1,1
C1CCN2N=C[N-]C2=N1,1
CC1(C)CC2C(=O)CC1CC2=O,1
C[NH+]1CCC2(CC1)Oc1ccccc1[C@H]1CC(c3ccccc3)=NN12,1
c1cn(N2CCOCC2)cs1,1
c1ccc2c(c1)=[NH+]C([C@H]1CNc3nc4ccccc4nc31)[NH+]=2,1
Oc1ccc(Br)c(F)c1Cl,1
O=C1c2ccccc2C(=O)C(O)(O)C1(O)O,1
C1CS[C@]2(N1)SC=NN2c1ccccc1,1
O=c1o/c(=C\Cl)[nH]/c1=C\c1ccc([N+](=O)[O-])cc1,1
OCC1=C(CO)[C@@H]2C3(CCCC3)[C@H]1[C@H]1[C@@H]3CC[C@@H](C3)[C@@]12O,1
N#CC[C@@]1(O)CCCc2ccccc21,1
O=[N+]([O-])c1ccc(Cl)c(/C=N/n2cnnc2)c1,1
Cc1cc2c(c(=O)o1)[C@H](c1cc3c(cc1Br)OCO3)C(C#N)=C(N)O2,1
C1CCCC2=C1[C@H](c1cc[nH]c1)n1ncnc1N2,1
C1CCC2=C(C1)OC=CC2,1
Cc1ccc(S(=O)(=O)/N=c2/cccc(C)[nH]2)cc1,1
C1CCn2c(nc3ccccc32)N1,1
C1=C(C2=c3cccnc3=[NH+]C2)CCNC1,1
